transaction_id,merchant_id,timestamp,amount,customer_id,payment_method,status,category,campaign_id
TXN0008468,PAYTM_M_001,2026-06-05 21:42:56,591.96,CUST_N04701,UPI,SUCCESS,Meals & Combos,
TXN0008569,PAYTM_M_001,2026-06-06 08:18:05,221.68,CUST_N04751,Paytm Wallet,SUCCESS,Desserts,
TXN0008546,PAYTM_M_001,2026-06-06 08:18:56,59.91,CUST_N04742,Card,SUCCESS,Tea & Beverages,
TXN0008594,PAYTM_M_001,2026-06-06 08:21:48,108.06,CUST_O0258,Paytm Wallet,SUCCESS,Tea & Beverages,
TXN0008525,PAYTM_M_001,2026-06-06 08:46:52,282.36,CUST_R0019,UPI,SUCCESS,Desserts,
TXN0008531,PAYTM_M_001,2026-06-06 08:47:05,133.77,CUST_N04733,UPI,SUCCESS,Snacks,
TXN0008620,PAYTM_M_001,2026-06-06 08:52:39,758.04,CUST_R0031,Card,SUCCESS,Meals & Combos,
TXN0008512,PAYTM_M_001,2026-06-06 08:58:34,438.22,CUST_O0106,UPI,SUCCESS,Meals & Combos,
TXN0008544,PAYTM_M_001,2026-06-06 09:01:04,173.08,CUST_N04740,UPI,SUCCESS,Snacks,
TXN0008601,PAYTM_M_001,2026-06-06 09:02:08,134.48,CUST_N04767,UPI,FAILED,Tea & Beverages,
TXN0008520,PAYTM_M_001,2026-06-06 09:08:29,303.57,CUST_W0169,UPI,SUCCESS,Snacks,
TXN0008609,PAYTM_M_001,2026-06-06 09:09:56,288.14,CUST_W0294,Card,SUCCESS,Snacks,
TXN0008513,PAYTM_M_001,2026-06-06 09:13:37,117.77,CUST_N04721,Cash,SUCCESS,Tea & Beverages,
TXN0008603,PAYTM_M_001,2026-06-06 09:29:43,235.29,CUST_R0006,UPI,SUCCESS,Snacks,
TXN0008590,PAYTM_M_001,2026-06-06 09:34:01,557.38,CUST_W0409,UPI,SUCCESS,Meals & Combos,
TXN0008562,PAYTM_M_001,2026-06-06 09:41:15,289.82,CUST_N04749,UPI,SUCCESS,Snacks,
TXN0008598,PAYTM_M_001,2026-06-06 09:55:30,66.48,CUST_R0048,UPI,SUCCESS,Tea & Beverages,
TXN0008505,PAYTM_M_001,2026-06-06 09:56:42,672.67,CUST_N04718,Paytm Wallet,SUCCESS,Meals & Combos,
TXN0008556,PAYTM_M_001,2026-06-06 09:58:25,163.94,CUST_O0201,UPI,SUCCESS,Snacks,
TXN0008587,PAYTM_M_001,2026-06-06 10:15:56,460.05,CUST_W0191,UPI,SUCCESS,Meals & Combos,
TXN0008618,PAYTM_M_001,2026-06-06 10:16:05,131.36,CUST_N04777,Card,SUCCESS,Tea & Beverages,
TXN0008516,PAYTM_M_001,2026-06-06 10:18:58,216.28,CUST_N04724,Paytm Postpaid,SUCCESS,Snacks,
TXN0008527,PAYTM_M_001,2026-06-06 10:21:51,454.18,CUST_N04731,UPI,SUCCESS,Meals & Combos,
TXN0008532,PAYTM_M_001,2026-06-06 10:32:27,71.82,CUST_N04734,UPI,SUCCESS,Tea & Beverages,
TXN0008570,PAYTM_M_001,2026-06-06 10:35:09,200.02,CUST_O0317,UPI,SUCCESS,Desserts,
TXN0008575,PAYTM_M_001,2026-06-06 10:40:10,251.99,CUST_N04754,UPI,SUCCESS,Snacks,
TXN0008559,PAYTM_M_001,2026-06-06 10:40:51,291.16,CUST_W0721,UPI,SUCCESS,Snacks,
TXN0008568,PAYTM_M_001,2026-06-06 10:52:55,294.59,CUST_N04750,Card,SUCCESS,Snacks,
TXN0008574,PAYTM_M_001,2026-06-06 10:59:30,589.90,CUST_N04753,UPI,SUCCESS,Meals & Combos,
TXN0008538,PAYTM_M_001,2026-06-06 11:07:11,86.41,CUST_W0016,Paytm Wallet,SUCCESS,Tea & Beverages,
TXN0008610,PAYTM_M_001,2026-06-06 11:10:58,749.47,CUST_R0056,UPI,FAILED,Meals & Combos,
TXN0008625,PAYTM_M_001,2026-06-06 11:15:56,122.52,CUST_R0061,UPI,SUCCESS,Tea & Beverages,
TXN0008511,PAYTM_M_001,2026-06-06 11:51:54,138.49,CUST_N04720,UPI,SUCCESS,Snacks,
TXN0008540,PAYTM_M_001,2026-06-06 12:03:06,193.44,CUST_R0004,UPI,SUCCESS,Snacks,
TXN0008581,PAYTM_M_001,2026-06-06 12:04:24,111.67,CUST_N04756,UPI,SUCCESS,Tea & Beverages,
TXN0008611,PAYTM_M_001,2026-06-06 12:06:31,70.06,CUST_R0020,Paytm Wallet,SUCCESS,Tea & Beverages,
TXN0008615,PAYTM_M_001,2026-06-06 12:06:44,207.06,CUST_N04774,UPI,FAILED,Desserts,
TXN0008608,PAYTM_M_001,2026-06-06 12:07:30,302.81,CUST_W0821,Paytm Wallet,SUCCESS,Snacks,
TXN0008523,PAYTM_M_001,2026-06-06 12:07:34,75.18,CUST_N04729,Card,SUCCESS,Tea & Beverages,
TXN0008564,PAYTM_M_001,2026-06-06 12:14:04,478.18,CUST_R0107,Card,SUCCESS,Meals & Combos,
TXN0008514,PAYTM_M_001,2026-06-06 12:14:38,704.52,CUST_N04722,Cash,SUCCESS,Meals & Combos,
TXN0008543,PAYTM_M_001,2026-06-06 12:19:38,118.28,CUST_O0129,UPI,SUCCESS,Tea & Beverages,
TXN0008545,PAYTM_M_001,2026-06-06 12:23:09,1092.02,CUST_N04741,UPI,SUCCESS,Bulk / Party Order,
TXN0008583,PAYTM_M_001,2026-06-06 12:26:00,68.06,CUST_N04758,Paytm Postpaid,SUCCESS,Tea & Beverages,
TXN0008606,PAYTM_M_001,2026-06-06 12:34:05,413.14,CUST_N04769,Card,SUCCESS,Meals & Combos,
TXN0008528,PAYTM_M_001,2026-06-06 12:40:25,1366.99,CUST_R0092,Card,SUCCESS,Bulk / Party Order,
TXN0008550,PAYTM_M_001,2026-06-06 12:50:33,126.16,CUST_W0848,UPI,SUCCESS,Tea & Beverages,
TXN0008548,PAYTM_M_001,2026-06-06 13:03:44,102.79,CUST_R0016,Paytm Wallet,SUCCESS,Tea & Beverages,
TXN0008599,PAYTM_M_001,2026-06-06 13:04:34,118.07,CUST_N04765,Paytm Wallet,SUCCESS,Tea & Beverages,
TXN0008588,PAYTM_M_001,2026-06-06 13:07:49,97.88,CUST_R0077,Paytm Wallet,SUCCESS,Tea & Beverages,
TXN0008521,PAYTM_M_001,2026-06-06 13:10:43,263.56,CUST_N04727,UPI,SUCCESS,Snacks,
TXN0008529,PAYTM_M_001,2026-06-06 13:11:12,129.03,CUST_O0262,UPI,SUCCESS,Tea & Beverages,
TXN0008500,PAYTM_M_001,2026-06-06 13:19:56,693.58,CUST_O0007,UPI,SUCCESS,Meals & Combos,
TXN0008593,PAYTM_M_001,2026-06-06 13:21:25,159.54,CUST_N04762,UPI,SUCCESS,Snacks,
TXN0008502,PAYTM_M_001,2026-06-06 13:24:28,74.27,CUST_R0039,Paytm Postpaid,SUCCESS,Tea & Beverages,
TXN0008617,PAYTM_M_001,2026-06-06 13:29:10,706.47,CUST_N04776,UPI,SUCCESS,Meals & Combos,
TXN0008553,PAYTM_M_001,2026-06-06 13:29:28,590.48,CUST_N04745,UPI,SUCCESS,Meals & Combos,
TXN0008585,PAYTM_M_001,2026-06-06 13:40:22,643.38,CUST_N04759,Cash,SUCCESS,Meals & Combos,
TXN0008504,PAYTM_M_001,2026-06-06 13:42:33,109.53,CUST_O0290,UPI,SUCCESS,Tea & Beverages,
TXN0008565,PAYTM_M_001,2026-06-06 13:46:11,153.37,CUST_R0077,UPI,SUCCESS,Snacks,
TXN0008508,PAYTM_M_001,2026-06-06 13:50:52,160.10,CUST_N04719,UPI,SUCCESS,Snacks,
TXN0008534,PAYTM_M_001,2026-06-06 13:55:58,402.79,CUST_O0168,Card,SUCCESS,Meals & Combos,
TXN0008596,PAYTM_M_001,2026-06-06 13:59:41,517.20,CUST_R0100,UPI,SUCCESS,Meals & Combos,
TXN0008524,PAYTM_M_001,2026-06-06 14:03:03,244.58,CUST_N04730,UPI,SUCCESS,Snacks,
TXN0008621,PAYTM_M_001,2026-06-06 14:34:10,153.08,CUST_N04778,UPI,SUCCESS,Snacks,
TXN0008577,PAYTM_M_001,2026-06-06 14:43:33,1176.95,CUST_R0070,Card,SUCCESS,Bulk / Party Order,
TXN0008602,PAYTM_M_001,2026-06-06 15:05:12,53.37,CUST_N04768,UPI,SUCCESS,Tea & Beverages,
TXN0008515,PAYTM_M_001,2026-06-06 15:06:06,124.48,CUST_N04723,Card,SUCCESS,Tea & Beverages,
TXN0008622,PAYTM_M_001,2026-06-06 15:24:32,75.98,CUST_N04779,UPI,SUCCESS,Tea & Beverages,
TXN0008572,PAYTM_M_001,2026-06-06 15:31:52,87.42,CUST_N04752,UPI,FAILED,Tea & Beverages,
TXN0008555,PAYTM_M_001,2026-06-06 15:50:49,794.85,CUST_O0350,UPI,SUCCESS,Meals & Combos,
TXN0008547,PAYTM_M_001,2026-06-06 15:53:13,76.60,CUST_R0009,Paytm Wallet,SUCCESS,Tea & Beverages,
TXN0008551,PAYTM_M_001,2026-06-06 15:55:54,187.05,CUST_R0022,UPI,SUCCESS,Snacks,
TXN0008554,PAYTM_M_001,2026-06-06 16:10:25,495.38,CUST_N04746,UPI,SUCCESS,Meals & Combos,
TXN0008526,PAYTM_M_001,2026-06-06 16:12:04,71.26,CUST_O0016,UPI,SUCCESS,Tea & Beverages,
TXN0008613,PAYTM_M_001,2026-06-06 16:28:54,320.07,CUST_N04772,Card,SUCCESS,Snacks,
TXN0008592,PAYTM_M_001,2026-06-06 16:39:05,212.25,CUST_N04761,Card,SUCCESS,Snacks,
TXN0008619,PAYTM_M_001,2026-06-06 16:42:27,57.99,CUST_R0059,UPI,SUCCESS,Tea & Beverages,
TXN0008560,PAYTM_M_001,2026-06-06 16:45:06,240.66,CUST_O0159,UPI,SUCCESS,Snacks,
TXN0008626,PAYTM_M_001,2026-06-06 16:53:15,414.96,CUST_R0083,UPI,SUCCESS,Meals & Combos,
TXN0008566,PAYTM_M_001,2026-06-06 17:19:19,214.14,CUST_R0001,UPI,SUCCESS,Snacks,
TXN0008536,PAYTM_M_001,2026-06-06 17:21:32,695.72,CUST_N04736,Cash,SUCCESS,Meals & Combos,
TXN0008539,PAYTM_M_001,2026-06-06 17:23:57,216.19,CUST_N04737,Paytm Wallet,SUCCESS,Snacks,
TXN0008571,PAYTM_M_001,2026-06-06 17:35:57,158.96,CUST_R0118,UPI,SUCCESS,Snacks,
TXN0008499,PAYTM_M_001,2026-06-06 17:40:14,168.38,CUST_N04716,UPI,SUCCESS,Desserts,
TXN0008612,PAYTM_M_001,2026-06-06 17:51:08,176.06,CUST_N04771,UPI,SUCCESS,Snacks,
TXN0008578,PAYTM_M_001,2026-06-06 18:02:56,319.26,CUST_N04755,UPI,SUCCESS,Snacks,
TXN0008582,PAYTM_M_001,2026-06-06 18:12:45,57.88,CUST_N04757,UPI,SUCCESS,Tea & Beverages,
TXN0008580,PAYTM_M_001,2026-06-06 18:28:11,216.07,CUST_R0050,UPI,SUCCESS,Snacks,
TXN0008589,PAYTM_M_001,2026-06-06 18:28:38,72.28,CUST_N04760,Paytm Wallet,FAILED,Tea & Beverages,
TXN0008563,PAYTM_M_001,2026-06-06 18:37:00,187.91,CUST_O0294,Paytm Wallet,SUCCESS,Snacks,
TXN0008597,PAYTM_M_001,2026-06-06 18:37:36,314.94,CUST_N04764,Paytm Postpaid,SUCCESS,Desserts,
TXN0008627,PAYTM_M_001,2026-06-06 18:43:25,239.87,CUST_N04780,Card,SUCCESS,Desserts,
TXN0008530,PAYTM_M_001,2026-06-06 18:45:30,275.71,CUST_N04732,Paytm Wallet,SUCCESS,Snacks,
TXN0008517,PAYTM_M_001,2026-06-06 19:08:08,540.37,CUST_N04725,Card,SUCCESS,Meals & Combos,
TXN0008573,PAYTM_M_001,2026-06-06 19:12:02,118.34,CUST_R0050,Paytm Wallet,SUCCESS,Tea & Beverages,
TXN0008591,PAYTM_M_001,2026-06-06 19:16:34,352.19,CUST_R0117,UPI,SUCCESS,Snacks,
TXN0008584,PAYTM_M_001,2026-06-06 19:17:46,303.33,CUST_R0116,Card,SUCCESS,Snacks,
TXN0008510,PAYTM_M_001,2026-06-06 19:21:34,607.02,CUST_R0030,UPI,SUCCESS,Meals & Combos,
TXN0008557,PAYTM_M_001,2026-06-06 19:29:06,327.42,CUST_O0022,UPI,SUCCESS,Snacks,
TXN0008595,PAYTM_M_001,2026-06-06 19:35:14,827.55,CUST_N04763,Card,SUCCESS,Meals & Combos,
TXN0008541,PAYTM_M_001,2026-06-06 19:35:39,89.90,CUST_N04738,UPI,SUCCESS,Tea & Beverages,
TXN0008549,PAYTM_M_001,2026-06-06 19:39:04,281.15,CUST_N04743,Paytm Wallet,SUCCESS,Snacks,
TXN0008605,PAYTM_M_001,2026-06-06 19:40:29,257.75,CUST_O0198,UPI,SUCCESS,Snacks,
TXN0008624,PAYTM_M_001,2026-06-06 19:43:23,1559.62,CUST_W0234,Paytm Wallet,SUCCESS,Bulk / Party Order,
TXN0008506,PAYTM_M_001,2026-06-06 19:44:40,300.97,CUST_O0213,Paytm Wallet,SUCCESS,Snacks,
TXN0008614,PAYTM_M_001,2026-06-06 19:44:40,292.18,CUST_N04773,Paytm Wallet,SUCCESS,Desserts,
TXN0008607,PAYTM_M_001,2026-06-06 19:46:25,283.98,CUST_N04770,UPI,SUCCESS,Desserts,
TXN0008576,PAYTM_M_001,2026-06-06 19:49:20,350.02,CUST_O0109,Card,SUCCESS,Snacks,
TXN0008567,PAYTM_M_001,2026-06-06 19:49:50,441.56,CUST_O0207,UPI,SUCCESS,Meals & Combos,
TXN0008623,PAYTM_M_001,2026-06-06 20:00:22,143.66,CUST_O0352,UPI,SUCCESS,Tea & Beverages,
TXN0008616,PAYTM_M_001,2026-06-06 20:11:05,671.58,CUST_N04775,Paytm Postpaid,SUCCESS,Meals & Combos,
TXN0008535,PAYTM_M_001,2026-06-06 20:13:16,327.80,CUST_N04735,UPI,SUCCESS,Snacks,
TXN0008509,PAYTM_M_001,2026-06-06 20:17:33,180.61,CUST_O0266,Paytm Wallet,SUCCESS,Snacks,
TXN0008542,PAYTM_M_001,2026-06-06 20:18:07,654.31,CUST_N04739,UPI,SUCCESS,Meals & Combos,
TXN0008507,PAYTM_M_001,2026-06-06 20:26:03,690.64,CUST_R0042,UPI,SUCCESS,Meals & Combos,
TXN0008600,PAYTM_M_001,2026-06-06 20:32:22,541.26,CUST_N04766,UPI,SUCCESS,Meals & Combos,
TXN0008561,PAYTM_M_001,2026-06-06 20:46:56,790.42,CUST_N04748,UPI,SUCCESS,Meals & Combos,
TXN0008586,PAYTM_M_001,2026-06-06 20:48:32,471.58,CUST_O0141,UPI,SUCCESS,Meals & Combos,
TXN0008537,PAYTM_M_001,2026-06-06 20:53:56,206.58,CUST_R0014,Paytm Postpaid,SUCCESS,Snacks,
TXN0008519,PAYTM_M_001,2026-06-06 20:59:49,897.50,CUST_N04726,UPI,SUCCESS,Meals & Combos,
TXN0008552,PAYTM_M_001,2026-06-06 21:00:31,287.51,CUST_N04744,Cash,SUCCESS,Snacks,
TXN0008522,PAYTM_M_001,2026-06-06 21:01:28,79.92,CUST_N04728,UPI,SUCCESS,Tea & Beverages,
TXN0008533,PAYTM_M_001,2026-06-06 21:10:20,904.04,CUST_R0000,UPI,SUCCESS,Meals & Combos,
TXN0008558,PAYTM_M_001,2026-06-06 21:14:33,170.53,CUST_N04747,UPI,SUCCESS,Snacks,
TXN0008604,PAYTM_M_001,2026-06-06 21:34:11,151.16,CUST_O0080,Paytm Wallet,SUCCESS,Tea & Beverages,
TXN0008501,PAYTM_M_001,2026-06-06 21:35:02,164.80,CUST_O0363,UPI,SUCCESS,Snacks,
TXN0008503,PAYTM_M_001,2026-06-06 21:39:09,210.77,CUST_N04717,UPI,SUCCESS,Desserts,
TXN0008579,PAYTM_M_001,2026-06-06 21:46:16,174.56,CUST_O0281,UPI,SUCCESS,Snacks,
TXN0008518,PAYTM_M_001,2026-06-06 21:53:33,440.93,CUST_R0057,UPI,SUCCESS,Meals & Combos,
TXN0008750,PAYTM_M_001,2026-06-07 08:05:37,216.99,CUST_N04841,UPI,SUCCESS,Snacks,
TXN0008716,PAYTM_M_001,2026-06-07 08:07:39,161.08,CUST_N04827,UPI,SUCCESS,Snacks,
TXN0008659,PAYTM_M_001,2026-06-07 08:14:39,465.33,CUST_N04802,Paytm Wallet,SUCCESS,Meals & Combos,
TXN0008649,PAYTM_M_001,2026-06-07 08:39:55,272.70,CUST_O0009,UPI,SUCCESS,Snacks,
TXN0008747,PAYTM_M_001,2026-06-07 08:48:46,62.30,CUST_W0734,Paytm Wallet,SUCCESS,Tea & Beverages,
TXN0008705,PAYTM_M_001,2026-06-07 08:55:43,141.07,CUST_W0107,UPI,SUCCESS,Tea & Beverages,
TXN0008664,PAYTM_M_001,2026-06-07 08:56:01,166.07,CUST_O0191,UPI,SUCCESS,Desserts,
TXN0008679,PAYTM_M_001,2026-06-07 09:00:37,300.72,CUST_O0193,UPI,SUCCESS,Snacks,
TXN0008749,PAYTM_M_001,2026-06-07 09:01:56,166.95,CUST_O0208,Paytm Wallet,SUCCESS,Desserts,
TXN0008631,PAYTM_M_001,2026-06-07 09:16:52,90.77,CUST_N04783,UPI,SUCCESS,Tea & Beverages,
TXN0008695,PAYTM_M_001,2026-06-07 09:23:20,232.80,CUST_O0272,UPI,SUCCESS,Snacks,
TXN0008726,PAYTM_M_001,2026-06-07 09:25:51,148.23,CUST_W0432,Paytm Wallet,SUCCESS,Snacks,
TXN0008636,PAYTM_M_001,2026-06-07 09:27:00,270.53,CUST_W0098,Paytm Wallet,SUCCESS,Snacks,
TXN0008669,PAYTM_M_001,2026-06-07 09:48:22,265.46,CUST_W0450,Card,SUCCESS,Snacks,
TXN0008753,PAYTM_M_001,2026-06-07 10:09:33,481.02,CUST_W0866,UPI,SUCCESS,Meals & Combos,
TXN0008674,PAYTM_M_001,2026-06-07 10:11:53,444.84,CUST_W0121,UPI,SUCCESS,Meals & Combos,
TXN0008682,PAYTM_M_001,2026-06-07 10:12:53,252.75,CUST_O0102,UPI,SUCCESS,Snacks,
TXN0008648,PAYTM_M_001,2026-06-07 10:13:46,87.25,CUST_N04795,UPI,SUCCESS,Tea & Beverages,
TXN0008633,PAYTM_M_001,2026-06-07 10:19:49,183.12,CUST_N04785,Card,SUCCESS,Snacks,
TXN0008698,PAYTM_M_001,2026-06-07 10:24:22,130.38,CUST_O0218,UPI,SUCCESS,Tea & Beverages,
TXN0008645,PAYTM_M_001,2026-06-07 10:30:09,261.14,CUST_N04793,UPI,SUCCESS,Snacks,
TXN0008654,PAYTM_M_001,2026-06-07 10:38:07,108.37,CUST_N04799,Card,SUCCESS,Tea & Beverages,
TXN0008706,PAYTM_M_001,2026-06-07 10:41:10,126.28,CUST_O0006,UPI,SUCCESS,Tea & Beverages,
TXN0008697,PAYTM_M_001,2026-06-07 11:12:23,287.09,CUST_O0316,UPI,SUCCESS,Snacks,
TXN0008746,PAYTM_M_001,2026-06-07 12:03:24,320.34,CUST_N04840,UPI,SUCCESS,Snacks,
TXN0008701,PAYTM_M_001,2026-06-07 12:19:44,156.23,CUST_O0005,Card,SUCCESS,Snacks,
TXN0008665,PAYTM_M_001,2026-06-07 12:22:54,51.43,CUST_R0112,UPI,SUCCESS,Tea & Beverages,
TXN0008691,PAYTM_M_001,2026-06-07 12:23:28,104.97,CUST_O0364,UPI,SUCCESS,Tea & Beverages,
TXN0008696,PAYTM_M_001,2026-06-07 12:27:03,216.39,CUST_W0187,UPI,SUCCESS,Snacks,
TXN0008672,PAYTM_M_001,2026-06-07 12:46:51,249.22,CUST_R0041,UPI,SUCCESS,Snacks,
TXN0008653,PAYTM_M_001,2026-06-07 12:48:22,55.09,CUST_N04798,UPI,SUCCESS,Tea & Beverages,
TXN0008646,PAYTM_M_001,2026-06-07 12:54:18,239.78,CUST_N04794,Paytm Wallet,SUCCESS,Snacks,
TXN0008666,PAYTM_M_001,2026-06-07 13:07:31,137.10,CUST_N04805,UPI,SUCCESS,Snacks,
TXN0008700,PAYTM_M_001,2026-06-07 13:21:55,199.77,CUST_O0020,UPI,SUCCESS,Snacks,
TXN0008651,PAYTM_M_001,2026-06-07 13:22:40,201.34,CUST_N04796,Paytm Wallet,SUCCESS,Snacks,
TXN0008640,PAYTM_M_001,2026-06-07 13:23:27,131.35,CUST_N04789,UPI,SUCCESS,Tea & Beverages,
TXN0008675,PAYTM_M_001,2026-06-07 13:23:36,56.25,CUST_N04809,UPI,SUCCESS,Tea & Beverages,
TXN0008681,PAYTM_M_001,2026-06-07 13:26:10,164.57,CUST_O0026,Card,SUCCESS,Snacks,
TXN0008677,PAYTM_M_001,2026-06-07 13:31:59,323.63,CUST_R0095,UPI,FAILED,Snacks,
TXN0008732,PAYTM_M_001,2026-06-07 13:42:59,167.46,CUST_R0090,Paytm Wallet,SUCCESS,Snacks,
TXN0008668,PAYTM_M_001,2026-06-07 13:43:02,437.76,CUST_N04806,UPI,SUCCESS,Meals & Combos,
TXN0008703,PAYTM_M_001,2026-06-07 13:43:13,270.83,CUST_R0108,Card,SUCCESS,Snacks,
TXN0008670,PAYTM_M_001,2026-06-07 14:04:47,307.50,CUST_N04807,Card,SUCCESS,Snacks,
TXN0008715,PAYTM_M_001,2026-06-07 14:27:01,1443.94,CUST_N04826,Card,SUCCESS,Bulk / Party Order,
TXN0008667,PAYTM_M_001,2026-06-07 14:38:35,142.57,CUST_W0337,UPI,FAILED,Tea & Beverages,
TXN0008637,PAYTM_M_001,2026-06-07 14:42:40,142.33,CUST_N04787,Paytm Wallet,SUCCESS,Snacks,
TXN0008727,PAYTM_M_001,2026-06-07 14:48:24,157.52,CUST_R0027,UPI,SUCCESS,Desserts,
TXN0008678,PAYTM_M_001,2026-06-07 15:15:14,199.56,CUST_R0025,Card,SUCCESS,Desserts,
TXN0008752,PAYTM_M_001,2026-06-07 15:17:55,139.14,CUST_O0114,UPI,SUCCESS,Tea & Beverages,
TXN0008661,PAYTM_M_001,2026-06-07 15:36:46,401.52,CUST_N04804,UPI,SUCCESS,Meals & Combos,
TXN0008712,PAYTM_M_001,2026-06-07 15:45:29,567.66,CUST_N04823,UPI,SUCCESS,Meals & Combos,
TXN0008630,PAYTM_M_001,2026-06-07 15:46:40,126.73,CUST_N04782,UPI,SUCCESS,Tea & Beverages,
TXN0008655,PAYTM_M_001,2026-06-07 15:55:08,152.52,CUST_O0296,Card,SUCCESS,Snacks,
TXN0008734,PAYTM_M_001,2026-06-07 16:17:10,274.65,CUST_N04833,UPI,SUCCESS,Snacks,
TXN0008738,PAYTM_M_001,2026-06-07 16:22:38,156.18,CUST_N04836,UPI,SUCCESS,Snacks,
TXN0008739,PAYTM_M_001,2026-06-07 16:28:55,557.44,CUST_N04837,UPI,SUCCESS,Meals & Combos,
TXN0008644,PAYTM_M_001,2026-06-07 16:34:50,713.30,CUST_N04792,Paytm Postpaid,SUCCESS,Meals & Combos,
TXN0008673,PAYTM_M_001,2026-06-07 16:42:17,113.62,CUST_O0253,UPI,SUCCESS,Tea & Beverages,
TXN0008634,PAYTM_M_001,2026-06-07 16:56:38,166.46,CUST_O0322,UPI,SUCCESS,Snacks,
TXN0008699,PAYTM_M_001,2026-06-07 17:09:20,111.93,CUST_R0081,UPI,SUCCESS,Tea & Beverages,
TXN0008663,PAYTM_M_001,2026-06-07 17:11:00,93.49,CUST_O0268,Paytm Wallet,SUCCESS,Tea & Beverages,
TXN0008755,PAYTM_M_001,2026-06-07 17:21:12,138.29,CUST_R0022,Paytm Wallet,SUCCESS,Tea & Beverages,
TXN0008728,PAYTM_M_001,2026-06-07 17:35:10,539.35,CUST_R0107,UPI,SUCCESS,Meals & Combos,
TXN0008638,PAYTM_M_001,2026-06-07 17:41:00,134.70,CUST_O0324,Paytm Postpaid,SUCCESS,Tea & Beverages,
TXN0008723,PAYTM_M_001,2026-06-07 17:42:55,128.35,CUST_N04829,UPI,SUCCESS,Tea & Beverages,
TXN0008711,PAYTM_M_001,2026-06-07 17:43:14,130.12,CUST_O0366,UPI,SUCCESS,Tea & Beverages,
TXN0008709,PAYTM_M_001,2026-06-07 17:49:14,141.76,CUST_O0378,UPI,SUCCESS,Tea & Beverages,
TXN0008718,PAYTM_M_001,2026-06-07 17:51:27,183.50,CUST_N04828,UPI,SUCCESS,Snacks,
TXN0008743,PAYTM_M_001,2026-06-07 17:55:32,59.91,CUST_R0052,Paytm Postpaid,SUCCESS,Tea & Beverages,
TXN0008751,PAYTM_M_001,2026-06-07 18:03:53,264.07,CUST_N04842,Card,SUCCESS,Snacks,
TXN0008714,PAYTM_M_001,2026-06-07 18:10:43,111.24,CUST_N04825,UPI,SUCCESS,Tea & Beverages,
TXN0008643,PAYTM_M_001,2026-06-07 18:24:06,749.88,CUST_O0247,UPI,SUCCESS,Meals & Combos,
TXN0008717,PAYTM_M_001,2026-06-07 18:31:45,364.02,CUST_O0061,UPI,SUCCESS,Snacks,
TXN0008741,PAYTM_M_001,2026-06-07 18:37:15,129.53,CUST_N04838,Paytm Wallet,SUCCESS,Tea & Beverages,
TXN0008656,PAYTM_M_001,2026-06-07 18:41:50,199.06,CUST_N04800,UPI,SUCCESS,Desserts,
TXN0008693,PAYTM_M_001,2026-06-07 18:43:43,193.41,CUST_N04817,Paytm Wallet,SUCCESS,Snacks,
TXN0008719,PAYTM_M_001,2026-06-07 18:43:44,720.59,CUST_W0157,UPI,SUCCESS,Meals & Combos,
TXN0008748,PAYTM_M_001,2026-06-07 18:48:54,105.07,CUST_R0076,UPI,SUCCESS,Tea & Beverages,
TXN0008702,PAYTM_M_001,2026-06-07 18:49:47,192.61,CUST_N04819,UPI,SUCCESS,Snacks,
TXN0008686,PAYTM_M_001,2026-06-07 18:54:01,157.29,CUST_N04813,UPI,SUCCESS,Snacks,
TXN0008736,PAYTM_M_001,2026-06-07 19:15:01,96.55,CUST_N04835,UPI,SUCCESS,Tea & Beverages,
TXN0008737,PAYTM_M_001,2026-06-07 19:15:19,67.49,CUST_R0019,UPI,SUCCESS,Tea & Beverages,
TXN0008730,PAYTM_M_001,2026-06-07 19:17:01,114.92,CUST_O0251,Paytm Wallet,SUCCESS,Tea & Beverages,
TXN0008647,PAYTM_M_001,2026-06-07 19:21:47,1286.71,CUST_W0673,UPI,SUCCESS,Bulk / Party Order,
TXN0008754,PAYTM_M_001,2026-06-07 19:22:35,107.93,CUST_R0107,Paytm Wallet,SUCCESS,Tea & Beverages,
TXN0008639,PAYTM_M_001,2026-06-07 19:28:57,736.16,CUST_N04788,UPI,SUCCESS,Meals & Combos,
TXN0008708,PAYTM_M_001,2026-06-07 19:30:25,193.70,CUST_N04821,UPI,SUCCESS,Snacks,
TXN0008680,PAYTM_M_001,2026-06-07 19:34:47,156.73,CUST_N04810,UPI,SUCCESS,Tea & Beverages,
TXN0008629,PAYTM_M_001,2026-06-07 19:34:50,887.37,CUST_R0004,UPI,SUCCESS,Meals & Combos,
TXN0008731,PAYTM_M_001,2026-06-07 19:43:18,423.89,CUST_R0013,UPI,SUCCESS,Meals & Combos,
TXN0008713,PAYTM_M_001,2026-06-07 19:47:58,655.06,CUST_N04824,UPI,SUCCESS,Meals & Combos,
TXN0008729,PAYTM_M_001,2026-06-07 19:48:36,346.72,CUST_N04832,UPI,SUCCESS,Snacks,
TXN0008689,PAYTM_M_001,2026-06-07 19:50:07,305.02,CUST_R0111,UPI,SUCCESS,Snacks,
TXN0008725,PAYTM_M_001,2026-06-07 19:58:57,160.49,CUST_N04831,UPI,SUCCESS,Snacks,
TXN0008632,PAYTM_M_001,2026-06-07 19:59:04,338.37,CUST_N04784,UPI,SUCCESS,Snacks,
